,Date,Next_Day_Close,Next_Day_Log_Return,Close,High,Low,Open,Volume,Sigma,Log_Return,Volatility_20D,MA_20,BOLL_Lower,BOLL_Upper,Pos_in_BBand,EMA_12,EMA_26,DIF,DEA,MACD,Dollar_Return,Gain ,RSI_6,RSI_12,RSI_24,Lowest_Low_9D,Highest_High_9D,Raw Stochastic Value,KDJ_K,KDJ_D,KDJ_J,KD_Diff,Overbought,Oversold,Log_Return_5D,Log_Return_Intra-day,Log_Hi_Lo_Ratio,Efficiency_Daily,Efficiency_Ratio_10D,Efficiency_Ratio_20D,Efficiency_Ratio_50D
1756,22/12/2021,446.465,0.00620,443.704,443.818,438.856,439.056,58890200,5.832,0.010,0.013,437.842,426.178,449.505,0.251,439.274,438.181,1.093,1.266,-0.345,4.393,4.393,58.780,58.832,50.534,428.003,447.048,82.442,60.861,59.003,64.578,1.858,0.000,0.000,-0.00270,0.01053,0.011,0.937,0.003818402,0.00100792,0.210048171
1757,23/12/2021,452.783,0.01405,446.465,447.974,444.606,444.710,56439700,6.003,0.006,0.013,437.975,425.969,449.980,0.354,440.380,438.794,1.586,1.330,0.512,2.761,2.761,52.784,53.740,51.116,428.003,447.974,92.447,71.390,63.132,87.906,8.258,0.395,0.000,0.01236,0.00394,0.008,0.521,0.121202863,0.134738625,0.188078155
1758,27/12/2021,452.413,-0.00082,452.783,452.831,447.803,447.850,56808600,6.765,0.014,0.012,438.918,425.388,452.448,0.512,442.288,439.831,2.458,1.555,1.805,6.318,6.318,69.371,58.040,54.224,428.003,452.831,99.809,80.863,69.042,104.504,11.821,1.225,0.000,0.03712,0.01096,0.011,0.981,0.160720875,0.143885978,0.204734736
1759,28/12/2021,452.992,0.00128,452.413,454.254,451.645,453.220,47274600,7.409,-0.001,0.012,439.578,424.760,454.395,0.433,443.846,440.763,3.083,1.861,2.445,-0.370,0.000,80.842,60.931,54.651,428.003,454.254,92.989,84.905,74.330,106.055,10.575,1.303,0.000,0.04699,-0.00178,0.006,-0.309,0.253599461,0.252609987,0.195261362
1760,29/12/2021,451.740,-0.00277,452.992,454.017,451.512,452.518,54503000,7.674,0.001,0.011,440.693,425.346,456.040,0.401,445.253,441.669,3.585,2.206,2.758,0.579,0.579,98.325,58.093,54.648,428.003,454.254,95.194,88.334,78.998,107.007,9.337,1.350,0.000,0.03067,0.00105,0.006,0.189,0.35401792,0.331134901,0.180784687
1761,30/12/2021,450.602,-0.00252,451.740,454.434,451.275,453.419,55329000,7.213,-0.003,0.011,441.985,427.558,456.412,0.338,446.251,442.415,3.836,2.532,2.609,-1.252,0.000,89.649,61.456,53.554,428.003,454.434,89.806,88.825,82.274,101.928,6.551,1.096,0.000,0.01795,-0.00371,0.007,-0.532,0.186853491,0.252356986,0.161621953
1762,31/12/2021,453.210,0.00577,450.602,452.404,450.326,451.247,65237400,7.089,-0.003,0.010,442.894,428.715,457.073,0.272,446.920,443.021,3.899,2.805,2.188,-1.138,0.000,77.769,64.070,58.115,428.003,454.434,85.499,87.716,84.088,94.973,3.629,0.749,0.000,0.00922,-0.00143,0.005,-0.311,0.284617204,0.296814843,0.14644273
1763,3/1/2022,453.059,-0.00034,453.210,453.343,449.548,451.873,72668200,6.604,0.006,0.010,444.121,430.914,457.329,0.344,447.888,443.776,4.112,3.067,2.091,2.609,2.609,77.494,60.297,56.980,432.908,454.434,94.315,89.916,86.031,97.686,3.885,0.884,0.000,0.00094,0.00296,0.008,0.353,0.533489808,0.272528327,0.164575753
1764,4/1/2022,444.359,-0.01939,453.059,455.364,451.190,454.643,71178700,6.415,0.000,0.010,445.088,432.257,457.918,0.311,448.684,444.463,4.220,3.297,1.846,-0.152,0.000,52.255,66.516,62.193,438.856,455.364,86.034,88.622,86.894,92.077,1.728,0.604,0.000,0.00142,-0.00349,0.009,-0.380,0.786134842,0.165241194,0.150485017
1765,5/1/2022,443.941,-0.00094,444.359,453.467,444.264,452.689,104538900,6.394,-0.019,0.010,445.170,432.383,457.957,-0.032,448.018,444.456,3.563,3.350,0.424,-8.700,0.000,22.091,59.949,59.648,444.264,455.364,0.855,59.366,77.718,22.662,-18.352,0.000,0.000,-0.01924,-0.01857,0.021,-0.905,0.178525205,0.00681187,0.084663491
1766,6/1/2022,442.186,-0.00396,443.941,446.674,441.560,443.894,86858900,6.393,-0.001,0.010,445.173,432.387,457.959,-0.048,447.391,444.418,2.973,3.275,-0.603,-0.417,0.000,18.284,66.910,56.431,441.560,455.364,17.251,45.328,66.921,2.141,-21.594,0.000,0.893,-0.01741,0.00011,0.012,0.009,0.009764492,0.045239891,0.095068122
1767,7/1/2022,441.636,-0.00125,442.186,445.137,440.820,443.951,85111600,6.354,-0.004,0.010,445.238,432.531,457.945,-0.120,446.590,444.252,2.338,3.088,-1.499,-1.755,0.000,17.662,54.721,57.724,440.820,455.364,9.393,33.350,55.731,-11.413,-22.381,0.000,1.571,-0.01885,-0.00398,0.010,-0.409,0.183707965,0.043688236,0.058059108
1768,10/1/2022,445.659,0.00907,441.636,441.854,433.183,438.970,119362000,6.405,-0.001,0.010,445.068,432.259,457.877,-0.134,445.828,444.059,1.770,2.824,-2.109,-0.550,0.000,18.394,46.113,54.757,433.183,455.364,38.110,34.936,48.799,7.210,-13.863,0.000,0.639,-0.02587,0.00605,0.020,0.307,0.63616541,0.008804307,0.048832669
1769,11/1/2022,446.863,0.00270,445.659,445.753,438.353,441.370,74303100,6.336,0.009,0.010,445.297,432.624,457.969,0.014,445.802,444.177,1.625,2.584,-1.918,4.022,4.022,25.790,48.553,51.889,433.183,455.364,56.244,42.039,46.546,33.025,-4.507,0.000,0.000,-0.01647,0.00967,0.017,0.579,0.319000156,0.121071276,0.068788147
1770,12/1/2022,440.706,-0.01387,446.863,448.932,444.890,447.404,67605400,6.109,0.003,0.009,445.737,433.519,457.954,0.046,445.965,444.376,1.589,2.385,-1.592,1.205,1.205,31.396,36.989,51.909,433.183,455.364,61.676,48.585,47.226,51.303,1.359,0.000,0.000,0.00562,-0.00121,0.009,-0.134,0.281122311,0.034324053,0.065474821
1771,13/1/2022,440.887,0.00041,440.706,448.628,439.672,447.973,91173100,6.210,-0.014,0.009,445.527,433.107,457.947,-0.194,445.156,444.104,1.052,2.119,-2.133,-6.157,0.000,37.054,29.488,49.891,433.183,455.364,33.917,43.696,46.049,38.989,-2.353,0.000,0.000,-0.00731,-0.01636,0.020,-0.811,0.413150894,0.004588125,0.008569801
1772,14/1/2022,433.079,-0.01787,440.887,441.238,436.314,437.538,95890900,6.214,0.000,0.009,445.522,433.095,457.950,-0.187,444.499,443.866,0.634,1.822,-2.376,0.180,0.180,38.987,28.489,47.317,433.183,455.364,34.730,40.707,44.268,33.585,-3.561,0.000,0.000,-0.00294,0.00762,0.011,0.680,0.377309001,0.0838657,0.003352531
1773,18/1/2022,428.582,-0.01044,433.079,436.371,431.959,436.162,109709100,6.499,-0.018,0.010,445.362,432.363,458.361,-0.472,442.742,443.067,-0.324,1.392,-3.434,-7.808,0.000,27.143,23.106,45.064,431.959,453.467,5.205,28.873,39.137,8.346,-10.263,0.000,0.583,-0.01957,-0.00709,0.010,-0.699,0.650523139,0.02468632,0.060360863
1774,19/1/2022,423.838,-0.01113,428.582,436.039,428.307,434.635,109357600,6.866,-0.010,0.010,445.209,431.478,458.940,-0.605,440.564,441.994,-1.430,0.828,-4.516,-4.497,0.000,22.655,21.067,44.266,428.307,448.932,1.334,19.693,32.656,-6.231,-12.962,0.000,1.312,-0.03907,-0.01402,0.018,-0.783,0.693550089,0.195573224,0.087969638
1775,20/1/2022,415.518,-0.01983,423.838,435.213,421.704,430.479,122379700,8.289,-0.011,0.009,444.435,427.857,461.014,-0.621,437.991,440.649,-2.658,0.131,-5.578,-4.744,0.000,5.633,13.456,36.922,421.704,448.932,7.840,15.742,27.018,-6.809,-11.276,0.000,1.340,-0.05290,-0.01555,0.032,-0.492,0.654861577,0.35979382,0.105469388
1776,21/1/2022,417.283,0.00424,415.518,425.081,415.490,422.709,202271200,10.517,-0.020,0.009,443.026,421.992,464.060,-0.654,434.533,438.787,-4.254,-0.746,-7.016,-8.320,0.000,0.569,11.183,35.010,415.490,448.932,0.085,10.523,21.520,-11.470,-10.996,0.000,1.573,-0.05885,-0.01716,0.023,-0.750,0.724373238,0.509211844,0.12974291
1777,24/1/2022,412.188,-0.01228,417.283,417.795,399.181,409.873,251783900,11.942,0.004,0.009,441.567,417.682,465.452,-0.508,431.879,437.194,-5.315,-1.660,-7.310,1.765,1.765,7.121,17.316,38.413,399.181,448.932,36.384,19.144,20.728,15.976,-1.584,0.000,0.201,-0.05502,0.01792,0.046,0.398,0.634520269,0.631456071,0.119398866
1778,25/1/2022,411.154,-0.00251,412.188,417.169,405.243,410.850,167997300,13.308,-0.012,0.009,439.537,412.922,466.152,-0.514,428.850,435.342,-6.492,-2.627,-7.731,-5.095,0.000,5.475,15.559,38.200,399.181,448.932,26.144,21.477,20.977,22.477,0.500,0.000,0.000,-0.04944,0.00325,0.029,0.112,0.672446017,0.660026219,0.16514783
1779,26/1/2022,409.124,-0.00495,411.154,421.267,406.866,418.117,186391100,14.363,-0.003,0.009,437.474,408.749,466.199,-0.458,426.127,433.550,-7.423,-3.586,-7.674,-1.034,0.000,6.932,15.806,31.431,399.181,448.628,24.213,22.389,21.448,24.272,0.941,0.000,0.000,-0.04151,-0.01679,0.035,-0.484,0.845616507,0.681400614,0.170926217
1780,27/1/2022,419.284,0.02453,409.124,418.943,407.425,415.784,149878300,15.194,-0.005,0.008,435.281,404.893,465.668,-0.430,423.511,431.741,-8.230,-4.515,-7.430,-2.030,0.000,7.676,15.307,26.463,399.181,441.238,23.641,22.806,21.901,24.618,0.906,0.000,0.000,-0.03533,-0.01615,0.028,-0.578,0.906562404,0.685386343,0.1916334
1781,28/1/2022,426.836,0.01785,419.284,419.332,405.879,410.490,164457400,15.076,0.025,0.011,433.658,403.506,463.810,-0.238,422.861,430.818,-7.957,-5.203,-5.508,10.161,10.161,41.984,25.116,33.192,399.181,436.371,54.056,33.223,25.675,48.319,7.548,0.000,0.000,0.00902,0.02120,0.033,0.654,0.46943738,0.439842476,0.123060236
1782,31/1/2022,429.720,0.00673,426.836,427.187,417.254,418.611,152251400,14.599,0.018,0.012,432.470,403.271,461.668,-0.096,423.473,430.523,-7.051,-5.573,-2.956,7.552,7.552,70.477,33.126,34.196,399.181,436.039,75.032,47.159,32.836,75.805,14.323,0.000,0.000,0.02264,0.01946,0.024,0.828,0.265079699,0.34637502,0.088282144
1783,1/2/2022,433.895,0.00967,429.720,430.365,424.018,427.567,123155400,13.764,0.007,0.012,431.295,403.767,458.823,-0.029,424.434,430.464,-6.030,-5.664,-0.732,2.884,2.884,71.626,40.203,36.589,399.181,435.213,84.755,59.691,41.788,95.498,17.903,0.775,0.000,0.04165,0.00502,0.015,0.339,0.06984963,0.295886262,0.068714983
1784,2/2/2022,423.696,-0.02379,433.895,434.625,429.815,432.139,117361000,12.802,0.010,0.012,430.337,404.732,455.942,0.069,425.889,430.718,-4.829,-5.497,1.337,4.174,4.174,88.991,44.179,39.174,399.181,434.625,97.939,72.441,52.006,113.311,20.435,1.666,0.000,0.05383,0.00405,0.011,0.365,0.111243739,0.140743301,0.040645673
1785,3/2/2022,425.688,0.00469,423.696,429.739,422.852,427.823,118024400,12.440,-0.024,0.012,429.304,404.424,454.184,-0.113,425.552,430.198,-4.646,-5.327,1.362,-10.199,0.000,66.949,42.488,35.566,399.181,434.625,69.165,71.349,58.453,97.140,12.895,0.857,0.000,0.03500,-0.00969,0.016,-0.599,0.002673062,0.240640706,0.090152791
1786,4/2/2022,424.322,-0.00321,425.688,429.559,421.068,423.459,118454400,11.970,0.005,0.013,428.391,404.451,452.332,-0.056,425.573,429.864,-4.291,-5.120,1.657,1.992,1.992,72.408,47.587,37.289,405.243,434.625,69.583,70.760,62.556,87.170,8.205,0.358,0.000,0.01516,0.00525,0.020,0.263,0.216915809,0.195548291,0.085960904
1787,7/2/2022,427.813,0.00819,424.322,427.861,422.984,426.457,84472900,11.546,-0.003,0.013,427.498,404.407,450.589,-0.069,425.380,429.453,-4.073,-4.910,1.675,-1.366,0.000,58.943,50.428,35.072,405.879,434.625,64.159,68.560,64.557,76.565,4.003,0.000,0.000,-0.00591,-0.00502,0.011,-0.438,0.151430565,0.203252638,0.047396454
1788,8/2/2022,434.075,0.01453,427.813,428.743,422.387,423.819,81012000,11.058,0.008,0.013,426.807,404.690,448.923,0.023,425.755,429.332,-3.577,-4.644,2.133,3.491,3.491,52.027,61.881,37.390,405.879,434.625,76.304,71.141,66.752,79.920,4.389,0.000,0.000,-0.00445,0.00938,0.015,0.628,0.34813043,0.210804185,0.056968229
1789,9/2/2022,426.276,-0.01813,434.075,434.397,431.675,431.874,92589900,10.296,0.015,0.013,426.228,405.636,446.819,0.191,427.035,429.683,-2.648,-4.245,3.192,6.262,6.262,57.922,64.929,44.735,405.879,434.625,98.086,80.123,71.209,97.951,8.914,0.898,0.000,0.00042,0.00508,0.006,0.808,0.457405772,0.142555063,0.017119089
1790,10/2/2022,417.871,-0.01992,426.276,434.236,424.265,428.193,140103700,9.082,-0.018,0.014,425.198,407.035,443.362,0.030,426.918,429.431,-2.513,-3.898,2.771,-7.798,0.000,37.755,61.951,41.591,417.254,434.625,51.939,70.728,71.048,70.087,-0.320,0.000,0.000,0.00607,-0.00449,0.023,-0.192,0.306962921,0.157960074,0.001873441
1791,11/2/2022,416.505,-0.00327,417.871,428.449,416.429,426.362,153214600,8.442,-0.020,0.014,424.056,407.172,440.941,-0.183,425.526,428.574,-3.048,-3.728,1.360,-8.406,0.000,40.065,55.064,39.115,416.429,434.625,7.925,49.794,63.964,21.454,-14.170,0.000,0.000,-0.01853,-0.02012,0.028,-0.706,0.026117404,0.231136197,0.071681086
1792,14/2/2022,423.221,0.01600,416.505,418.952,413.013,417.358,123006300,7.603,-0.003,0.014,422.837,407.632,438.043,-0.208,424.138,427.680,-3.542,-3.691,0.298,-1.366,0.000,33.995,55.621,38.831,413.013,434.625,16.154,38.581,55.503,4.737,-16.922,0.000,0.763,-0.01860,-0.00205,0.014,-0.144,0.215517538,0.177957749,0.060592019
1793,15/2/2022,423.696,0.00112,423.221,423.392,420.451,420.973,88482700,7.213,0.016,0.014,422.344,407.917,436.771,0.030,423.997,427.350,-3.353,-3.623,0.541,6.717,6.717,48.383,53.165,40.262,413.013,434.397,47.737,41.633,50.879,23.140,-9.246,0.000,0.000,-0.01079,0.00533,0.007,0.765,0.125528535,0.056213721,0.051991355
1794,16/2/2022,414.645,-0.02159,423.696,425.081,419.275,421.163,84863600,7.072,0.001,0.014,422.100,407.955,436.245,0.056,423.951,427.079,-3.129,-3.524,0.792,0.474,0.474,43.364,47.152,39.881,413.013,434.397,49.956,44.407,48.722,35.778,-4.315,0.000,0.000,-0.02420,0.00600,0.014,0.436,0.212156186,0.001561629,0.09812714
1795,17/2/2022,411.960,-0.00650,414.645,423.667,414.038,420.489,102259100,7.250,-0.022,0.014,421.641,407.140,436.141,-0.241,422.519,426.158,-3.639,-3.547,-0.184,-9.051,0.000,21.268,37.703,38.897,413.013,434.397,7.631,32.149,43.197,10.051,-11.049,0.000,0.497,-0.02766,-0.01400,0.023,-0.607,0.192884695,0.009506608,0.144993955
1796,18/2/2022,407.539,-0.01079,411.960,416.163,409.674,414.901,132642900,7.449,-0.006,0.014,421.463,406.564,436.361,-0.319,420.895,425.107,-4.212,-3.680,-1.063,-2.685,0.000,25.058,31.662,37.934,409.674,434.397,9.248,24.515,36.970,-0.395,-12.455,0.000,1.020,-0.01425,-0.00711,0.016,-0.453,0.288303012,0.057391113,0.143668471
1797,22/2/2022,400.310,-0.01790,407.539,413.165,404.020,409.740,124391800,8.033,-0.011,0.014,420.975,404.910,437.041,-0.418,418.840,423.805,-4.965,-3.937,-2.056,-4.421,0.000,29.098,35.048,39.037,404.020,434.397,11.587,20.206,31.382,-2.147,-11.176,0.000,1.107,-0.02176,-0.00539,0.022,-0.241,0.331211741,0.050495106,0.185993137
1798,23/2/2022,406.334,0.01494,400.310,411.040,399.741,410.471,132578000,9.086,-0.018,0.014,420.382,402.209,438.555,-0.552,415.989,422.065,-6.076,-4.365,-3.421,-7.229,0.000,23.519,28.590,38.143,399.741,434.236,1.650,14.020,25.595,-9.128,-11.574,0.000,1.456,-0.05566,-0.02507,0.028,-0.899,0.505489451,0.110359701,0.199052361
1799,24/2/2022,415.300,0.02182,406.334,406.771,389.580,389.941,213942900,9.403,0.015,0.015,420.141,401.336,438.946,-0.367,414.504,420.900,-6.396,-4.771,-3.249,6.024,6.024,21.746,35.931,42.737,389.580,428.449,43.105,23.715,24.968,21.209,-1.253,0.000,0.000,-0.04184,0.04118,0.043,0.954,0.5120827,0.027277777,0.152609408
1800,25/2/2022,414.237,-0.00256,415.300,415.385,405.917,407.577,121804500,9.119,0.022,0.015,420.449,402.212,438.687,-0.141,414.626,420.485,-5.859,-4.989,-1.740,8.965,8.965,39.061,40.984,49.910,389.580,425.081,72.448,39.959,29.965,59.948,9.994,0.000,0.000,0.00158,0.01877,0.023,0.816,0.198352873,0.03942884,0.140969371
